label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	seed	method	printref	fraction_mapped	sample_frac	ref_frac	ref_weight	check_split_passed	ref	region	tool	criteria
0.03	0.03	3615	16334800	3753850000	3031660	2461910	0.869024	0.999193	0.843458	0.999345	0.843458	0.998545	0.855416	0.85605	154.4628	00:02:34	1779.85	2195.84	1771.65	1773.51	0.21	0.04	0	10028	90249	100277	35294683	60667585	marine	30	closed	t	0.557	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29228	16377400	5005830000	3061610	2419300	0.8713	0.9994	0.8425	0.9995	0.8425	0.9989	0.8562	0.8567	159.65	00:02:39	1779.87	2195.86	1771.66	1773.11	724.57	0.04	0	10028	90249	100277	35294683	60667585	marine	31	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3639	16347600	3756780000	3057990	2449060	0.869708	0.999187	0.842418	0.999349	0.842418	0.998543	0.855223	0.855845	156.0874	00:02:36	1779.87	2195.86	1776.23	1777.31	825.05	0.04	0	10028	90249	100277	35294683	60667585	marine	31	closed	t	0.562	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29172	16368000	5005850000	3039310	2428680	0.8708	0.9994	0.8434	0.9995	0.8434	0.9989	0.8564	0.8569	186.9055	00:03:06	1779.86	2195.84	1776.15	1777.02	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	32	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3551	16336400	3757150000	3035440	2460350	0.869107	0.999193	0.843306	0.999346	0.843306	0.998546	0.85538	0.856012	169.8293	00:02:49	1780.98	2196.61	1777.27	1778.22	825.05	1.71	0	10028	90249	100277	35294683	60667585	marine	32	closed	t	0.557	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29275	16361300	5005860000	3033870	2435380	0.8704	0.9994	0.8436	0.9995	0.8436	0.9989	0.8564	0.8568	164.1799	00:02:44	1778.67	2195.84	1771.82	1773.08	803.25	0.05	0	10028	90249	100277	35294683	60667585	marine	33	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3659	16329900	3751760000	3030170	2466750	0.868767	0.999193	0.843484	0.999343	0.843484	0.998543	0.855301	0.855939	157.9725	00:02:37	1779.86	2195.84	1774.59	1775.86	803.4	0.04	0	10028	90249	100277	35294683	60667585	marine	33	closed	t	0.558	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29200	16362200	5005860000	3036390	2434530	0.8705	0.9994	0.8435	0.9995	0.8435	0.9989	0.8563	0.8568	159.1968	00:02:39	1776.14	2195.85	1771.78	1772.33	806.74	0.02	0	10028	90249	100277	35294683	60667585	marine	34	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3701	16330700	3756280000	3032290	2465960	0.868809	0.999193	0.843398	0.999344	0.843398	0.998545	0.855279	0.855915	166.5948	00:02:46	1780.91	2196.49	1772.66	1774.11	0.21	1.71	0	10028	90249	100277	35294683	60667585	marine	34	closed	t	0.562	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29332	16359500	5005860000	3030820	2437250	0.8703	0.9994	0.8437	0.9995	0.8437	0.9989	0.8564	0.8568	162.3236	00:02:42	1779.84	2195.84	1776.14	1777.05	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	35	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3680	16329500	3748380000	3027350	2467210	0.868742	0.999193	0.843603	0.999342	0.843603	0.998543	0.855349	0.855988	162.5964	00:02:42	1774.07	2195.84	1771.75	1771.9	16.2	0.03	0	10028	90249	100277	35294683	60667585	marine	35	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29280	16362700	5005850000	3036890	2433970	0.8705	0.9994	0.8435	0.9995	0.8435	0.9989	0.8563	0.8568	186.9989	00:03:06	1776.08	2195.85	1771.76	1772.32	805.96	0.04	0	10028	90249	100277	35294683	60667585	marine	36	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3679	16332900	3751330000	3033310	2463830	0.868922	0.999192	0.843371	0.999344	0.843371	0.998543	0.85532	0.855956	156.3727	00:02:36	1774.91	2195.85	1772.28	1772.72	802.6	0.03	0	10028	90249	100277	35294683	60667585	marine	36	closed	t	0.563	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29203	16348400	5005870000	3020610	2448320	0.8697	0.9994	0.844	0.9995	0.844	0.9989	0.8563	0.8567	165.7758	00:02:45	1774.47	2195.84	1772.21	1772.38	813.91	1.94	0	10028	90249	100277	35294683	60667585	marine	37	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3608	16317900	3749860000	3016870	2478800	0.868126	0.999196	0.843966	0.999339	0.843966	0.998543	0.855229	0.855876	154.7595	00:02:34	1774.44	2195.84	1771.86	1772.19	10.43	0.04	0	10028	90249	100277	35294683	60667585	marine	37	closed	t	0.558	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29251	16363200	5005860000	3036210	2433520	0.8705	0.9994	0.8435	0.9995	0.8435	0.9989	0.8564	0.8568	165.6429	00:02:45	1779.85	2195.84	1776.21	1777.32	825.05	1.95	0	10028	90249	100277	35294683	60667585	marine	38	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3662	16332200	3750110000	3032190	2464460	0.868889	0.999192	0.843414	0.999343	0.843414	0.998543	0.855326	0.855962	168.4502	00:02:48	1777.34	2196.48	1772.85	1773.52	797.16	1.71	0	10028	90249	100277	35294683	60667585	marine	38	closed	t	0.56	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29279	16137800	5005960000	2926650	2658900	0.8585	0.9994	0.8465	0.9995	0.8465	0.9989	0.8519	0.8525	158.9973	00:02:38	1775.6	2195.84	1771.74	1772.33	12.81	0.04	0	10028	90249	100277	35294683	60667585	marine	39	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3588	16108100	3752220000	2923040	2688640	0.856962	0.999222	0.846407	0.999284	0.846407	0.998513	0.850921	0.851652	156.9667	00:02:36	1779.85	2195.84	1776.21	1777.29	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	39	closed	t	0.559	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29233	16368400	5005850000	3042350	2428330	0.8708	0.9994	0.8433	0.9995	0.8433	0.9989	0.8564	0.8568	163.2585	00:02:43	1779.84	2195.84	1776.21	1777.29	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	40	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3672	16336200	3750360000	3038230	2460510	0.869099	0.999191	0.843183	0.999344	0.843183	0.998542	0.855312	0.855945	163.9811	00:02:43	1774.44	2195.84	1771.74	1772.02	801.42	0.03	0	10028	90249	100277	35294683	60667585	marine	40	closed	t	0.559	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29316	16358700	5005860000	3029820	2438000	0.8703	0.9994	0.8437	0.9995	0.8437	0.9989	0.8564	0.8568	164.7161	00:02:44	1779.85	2195.83	1776.21	1777.29	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	41	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3679	16327900	3750460000	3025720	2468750	0.86866	0.999194	0.843662	0.999342	0.843662	0.998543	0.855339	0.855979	191.3436	00:03:11	1774.18	2195.83	1771.73	1771.94	804.94	0.04	0	10028	90249	100277	35294683	60667585	marine	41	closed	t	0.56	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29292	16380900	5005830000	3059550	2415800	0.8715	0.9994	0.8426	0.9995	0.8426	0.9989	0.8564	0.8568	166.0188	00:02:46	1780.24	2195.84	1772.14	1774.85	823.59	1.94	0	10028	90249	100277	35294683	60667585	marine	42	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3671	16350600	3752780000	3055830	2446090	0.869866	0.999186	0.842535	0.999349	0.842535	0.998542	0.85536	0.855983	198.8236	00:03:18	1780.91	2196.48	1777.22	1778.11	825.05	1.72	0	10028	90249	100277	35294683	60667585	marine	42	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29256	16368700	5005850000	3037710	2427980	0.8708	0.9994	0.8435	0.9995	0.8435	0.9989	0.8565	0.8569	165.2342	00:02:45	1774.44	2195.84	1771.71	1772.25	802.2	0.03	0	10028	90249	100277	35294683	60667585	marine	43	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3683	16337800	3750630000	3033750	2458860	0.869187	0.999192	0.843392	0.999345	0.843392	0.998544	0.855462	0.856095	154.7189	00:02:34	1774.61	2195.84	1771.78	1772.16	281.87	0.02	0	10028	90249	100277	35294683	60667585	marine	43	closed	t	0.562	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29252	16358200	5005860000	3029990	2438460	0.8703	0.9994	0.8437	0.9995	0.8437	0.9989	0.8563	0.8568	175.4793	00:02:55	1778.66	2195.84	1771.75	1773.64	824.66	1.94	0	10028	90249	100277	35294683	60667585	marine	44	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3658	16327900	3753070000	3026030	2468750	0.86866	0.999194	0.843648	0.999343	0.843648	0.998544	0.855332	0.855971	164.3699	00:02:44	1776.2	2195.84	1771.76	1772.52	796.84	0.03	0	10028	90249	100277	35294683	60667585	marine	44	closed	t	0.56	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29214	16364100	5005850000	3043470	2432640	0.8706	0.9994	0.8432	0.9995	0.8432	0.9989	0.8562	0.8567	159.0483	00:02:39	1779.86	2195.86	1771.66	1773.1	86.59	0.04	0	10028	90249	100277	35294683	60667585	marine	45	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3662	16335200	3754100000	3039950	2461450	0.869049	0.999191	0.843101	0.999345	0.843101	0.998543	0.855245	0.855878	163.5756	00:02:43	1779.86	2195.86	1776.15	1777.05	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	45	closed	t	0.564	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29201	16379800	5005830000	3061100	2416900	0.8714	0.9994	0.8425	0.9995	0.8425	0.9989	0.8563	0.8567	158.9435	00:02:38	1779.86	2195.85	1776.15	1777.06	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	46	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3670	16348900	3754430000	3057360	2447840	0.869773	0.999186	0.842454	0.999348	0.842454	0.998542	0.855273	0.855896	162.3654	00:02:42	1777.11	2195.85	1773.5	1774.37	27.18	0.04	0	10028	90249	100277	35294683	60667585	marine	46	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29219	16368700	5005850000	3043380	2427980	0.8708	0.9994	0.8432	0.9995	0.8432	0.9989	0.8564	0.8568	163.7627	00:02:43	1779.87	2195.85	1776.16	1777.03	824.87	0.03	0	10028	90249	100277	35294683	60667585	marine	47	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3614	16339100	3754450000	3039800	2457640	0.869251	0.999191	0.843138	0.999346	0.843138	0.998544	0.855365	0.855996	171.4672	00:02:51	1779.38	2196.48	1774.9	1775.67	821.88	1.73	0	10028	90249	100277	35294683	60667585	marine	47	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29281	16139500	5006010000	2877490	2657240	0.8586	0.9994	0.8487	0.9995	0.8487	0.9989	0.8531	0.8536	202.3135	00:03:22	1777.06	2196.9	1772.51	1773.34	556.99	1.96	0	10028	90249	100277	35294683	60667585	marine	48	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3632	16107700	3752090000	2873480	2689040	0.856941	0.999235	0.848614	0.999284	0.848614	0.998526	0.852027	0.852757	189.2849	00:03:09	1779.85	2195.84	1776.14	1777.04	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	48	closed	t	0.559	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29218	16352400	5005870000	3024740	2444250	0.87	0.9994	0.8439	0.9995	0.8439	0.9989	0.8563	0.8567	191.7701	00:03:11	1779.86	2195.86	1776.23	1777.34	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	49	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3615	16320200	3756460000	3020960	2476500	0.868248	0.999196	0.843806	0.999341	0.843806	0.998545	0.85521	0.855853	159.4141	00:02:39	1779.86	2195.86	1776.16	1777.12	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	49	closed	t	0.557	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29291	16372900	5005840000	3046800	2423830	0.8711	0.9994	0.8431	0.9995	0.8431	0.9989	0.8564	0.8569	194.9608	00:03:14	1776.64	2195.84	1771.84	1772.95	20.23	0.04	0	10028	90249	100277	35294683	60667585	marine	50	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3650	16342400	3749750000	3043250	2454340	0.869427	0.999189	0.843015	0.999346	0.843015	0.998542	0.855388	0.856017	163.4816	00:02:43	1779.85	2195.84	1771.75	1774.43	823.58	0.04	0	10028	90249	100277	35294683	60667585	marine	50	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29210	16353000	5005860000	3029700	2443660	0.87	0.9994	0.8437	0.9995	0.8437	0.9989	0.8562	0.8566	160.2921	00:02:40	1779.85	2195.84	1771.65	1774.06	820.95	0.04	0	10028	90249	100277	35294683	60667585	marine	51	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3598	16322600	3752200000	3025800	2474080	0.868377	0.999194	0.843615	0.999341	0.843615	0.998543	0.855175	0.855817	168.2659	00:02:48	1777.27	2196.47	1772.82	1773.69	805.48	1.73	0	10028	90249	100277	35294683	60667585	marine	51	closed	t	0.559	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29233	16359900	5005860000	3031650	2436760	0.8704	0.9994	0.8437	0.9995	0.8437	0.9989	0.8564	0.8568	162.4457	00:02:42	1774.58	2195.85	1771.77	1772.38	815.16	0.03	0	10028	90249	100277	35294683	60667585	marine	52	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3630	16329000	3754980000	3027870	2467720	0.868715	0.999194	0.843576	0.999343	0.843576	0.998545	0.85532300000000006	0.855961	175.4191	00:02:55	1775.6	2196.91	1773.52	1773.68	814.11	1.71	0	10028	90249	100277	35294683	60667585	marine	52	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29277	16176000	5005920000	2967550	2620710	0.8606	0.9994	0.845	0.9995	0.845	0.9989	0.8522	0.8527	180.2347	00:03:00	1785.71	2202.09	1782.21	1783.32	825.05	0.04	0	10028	90249	100277	35294683	60667585	marine	53	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3692	16145900	3752180000	2963990	2650840	0.858973	0.999211	0.844897	0.999294	0.844897	0.998512	0.851159	0.851877	183.9519	00:03:03	1779.84	2195.84	1776.14	1777.01	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	53	closed	t	0.563	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29247	16363700	5005850000	3042130	2432960	0.8706	0.9994	0.8432	0.9995	0.8432	0.9989	0.8562	0.8567	184.8401	00:03:04	1780.42	2196.9	1777	1778.11	815.51	0.03	0	10028	90249	100277	35294683	60667585	marine	54	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3609	16331100	3753840000	3037980	2465640	0.868826	0.999191	0.843153	0.999344	0.843153	0.998542	0.855162	0.855797	162.0709	00:02:42	1774.48	2195.84	1771.76	1772.09	807.02	0.04	0	10028	90249	100277	35294683	60667585	marine	54	closed	t	0.558	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29266	16341500	5005890000	3003770	2455210	0.8694	0.9994	0.8447	0.9995	0.8447	0.9989	0.8564	0.8569	163.4323	00:02:43	1777.36	2195.84	1773.17	1774.08	801.39	0.03	0	10028	90249	100277	35294683	60667585	marine	55	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3679	16311500	3751880000	2999830	2485240	0.867783	0.999201	0.844659	0.999338	0.844659	0.998546	0.855413	0.856065	163.8659	00:02:43	1779.85	2195.84	1776.14	1777.21	825.05	0.04	0	10028	90249	100277	35294683	60667585	marine	55	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29349	16366100	5005850000	3041910	2430620	0.8707	0.9994	0.8433	0.9995	0.8433	0.9989	0.8563	0.8568	168.4497	00:02:48	1779.84	2195.82	1775.29	1776.1	31.19	1.94	0	10028	90249	100277	35294683	60667585	marine	56	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3670	16336700	3745330000	3038290	2459980	0.869127	0.999189	0.843185	0.999344	0.843185	0.99854	0.855325	0.85596	163.5873	00:02:43	1779.83	2195.82	1776.12	1776.7	820.07	0.04	0	10028	90249	100277	35294683	60667585	marine	56	closed	t	0.562	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29299	16369700	5005850000	3042920	2426990	0.8709	0.9994	0.8433	0.9995	0.8433	0.9989	0.8564	0.8568	166.6365	00:02:46	1779.84	2195.83	1772.3	1774.34	14.56	1.94	0	10028	90249	100277	35294683	60667585	marine	57	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3619	16336800	3749500000	3038870	2459930	0.86913	0.99919	0.84316	0.999344	0.84316	0.998542	0.855315	0.855948	178.9303	00:02:58	1779.84	2195.83	1776.14	1777.2	824.83	0.04	0	10028	90249	100277	35294683	60667585	marine	57	closed	t	0.558	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29267	16144700	5005950000	2939620	2652050	0.8589	0.9994	0.846	0.9995	0.846	0.9989	0.8519	0.8524	158.7871	00:02:38	1774.92	2195.84	1772.6	1773.13	814.43	0.04	0	10028	90249	100277	35294683	60667585	marine	58	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3729	16111400	3749950000	2935390	2685250	0.857142	0.999218	0.845886	0.999284	0.845886	0.99851	0.850747	0.851477	182.9742	00:03:02	1779.85	2195.84	1774.34	1775.24	823.56	0.03	0	10028	90249	100277	35294683	60667585	marine	58	closed	t	0.558	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29302	16365800	5005850000	3040550	2430850	0.8707	0.9994	0.8433	0.9995	0.8433	0.9989	0.8563	0.8568	159.3538	00:02:39	1774.45	2195.84	1771.77	1772.25	804.73	0.03	0	10028	90249	100277	35294683	60667585	marine	59	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3713	16336200	3751230000	3036970	2460470	0.869101	0.999191	0.843239	0.999345	0.843239	0.998543	0.855341	0.855974	161.7667	00:02:41	1774.45	2195.85	1771.65	1771.98	635.69	0.04	0	10028	90249	100277	35294683	60667585	marine	59	closed	t	0.563	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29227	16354400	5005870000	3025110	2442300	0.8701	0.9994	0.8439	0.9995	0.8439	0.9989	0.8563	0.8568	159.4429	00:02:39	1779.85	2195.84	1776.21	1777.3	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	60	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3637	16322900	3756900000	3021100	2473800	0.868392	0.999196	0.843823	0.999342	0.843823	0.998546	0.855289	0.855931	154.3124	00:02:34	1778.73	2195.84	1771.76	1774.3	825.8	0.03	0	10028	90249	100277	35294683	60667585	marine	60	closed	t	0.559	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29242	16366300	5005850000	3040440	2430430	0.8707	0.9994	0.8433	0.9995	0.8433	0.9989	0.8564	0.8568	163.1675	00:02:43	1775.73	2195.84	1771.74	1772.4	288.5	0.05	0	10028	90249	100277	35294683	60667585	marine	61	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3593	16335000	3753670000	3036550	2461700	0.869035	0.999192	0.843247	0.999345	0.843247	0.998544	0.855313	0.855947	162.4524	00:02:42	1774.76	2195.84	1772.22	1772.58	9.78	0.04	0	10028	90249	100277	35294683	60667585	marine	61	closed	t	0.559	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29227	16370100	5005850000	3046000	2426610	0.8709	0.9994	0.8431	0.9995	0.8431	0.9989	0.8564	0.8568	162.8313	00:02:42	1779.85	2195.84	1776.21	1777.3	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	62	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3678	16338600	3750970000	3041970	2458130	0.869225	0.99919	0.84304	0.999345	0.84304	0.998542	0.855301	0.855932	154.1149	00:02:34	1778.49	2195.84	1775.43	1776.17	822.04	0.03	0	10028	90249	100277	35294683	60667585	marine	62	closed	t	0.559	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29235	16374000	5005850000	3045040	2422700	0.8711	0.9994	0.8432	0.9995	0.8432	0.9989	0.8565	0.8569	168.4252	00:02:48	1779.85	2195.85	1771.75	1773.53	823.45	1.94	0	10028	90249	100277	35294683	60667585	marine	63	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3640	16344900	3756270000	3041520	2451760	0.869564	0.999191	0.843111	0.999348	0.843111	0.998546	0.855506	0.856133	158.0697	00:02:38	1779.86	2195.85	1775.21	1776.32	814.25	0.04	0	10028	90249	100277	35294683	60667585	marine	63	closed	t	0.562	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29307	16367800	5005850000	3043100	2428930	0.8708	0.9994	0.8432	0.9995	0.8432	0.9989	0.8563	0.8568	159.4611	00:02:39	1779.86	2195.84	1776.15	1777.12	823.42	0.04	0	10028	90249	100277	35294683	60667585	marine	64	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3642	16338700	3752010000	3039560	2458010	0.869232	0.999191	0.843146	0.999345	0.843146	0.998543	0.855358	0.85599	153.7758	00:02:33	1775.53	2195.84	1773.36	1773.57	816.22	0.03	0	10028	90249	100277	35294683	60667585	marine	64	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29258	16374300	5005840000	3050750	2422430	0.8711	0.9994	0.8429	0.9995	0.8429	0.9989	0.8564	0.8568	168.4732	00:02:48	1779.87	2195.86	1771.77	1773.51	823.54	1.94	0	10028	90249	100277	35294683	60667585	marine	65	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3731	16344300	3755570000	3047190	2452420	0.869529	0.999189	0.842859	0.999347	0.842859	0.998544	0.85536	0.855987	191.8469	00:03:11	1779.87	2195.86	1776.16	1777.22	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	65	closed	t	0.565	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29263	16357700	5005860000	3029260	2439000	0.8702	0.9994	0.8437	0.9995	0.8437	0.9989	0.8563	0.8568	164.9706	00:02:44	1776.23	2195.84	1771.65	1772.76	804.71	0.03	0	10028	90249	100277	35294683	60667585	marine	66	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3646	16326700	3752640000	3025290	2470010	0.868594	0.999194	0.84367	0.999342	0.84367	0.998544	0.85531	0.85595	167.2972	00:02:47	1780.97	2196.61	1772.87	1775.71	825.05	1.71	0	10028	90249	100277	35294683	60667585	marine	66	closed	t	0.56	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29172	16349700	5005870000	3017600	2447020	0.8698	0.9994	0.8442	0.9995	0.8442	0.9989	0.8564	0.8568	159.7038	00:02:39	1779.15	2195.85	1771.66	1773.01	820.03	0.03	0	10028	90249	100277	35294683	60667585	marine	67	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3636	16320900	3755690000	3014190	2475760	0.868287	0.999198	0.844108	0.999341	0.844108	0.998547	0.855383	0.856027	170.4645	00:02:50	1779.76	2196.48	1772.97	1773.13	526.65	1.73	0	10028	90249	100277	35294683	60667585	marine	67	closed	t	0.565	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29235	16352900	5005870000	3020590	2443800	0.87	0.9994	0.8441	0.9995	0.8441	0.9989	0.8564	0.8568	161.2445	00:02:41	1779.86	2195.85	1776.15	1777.03	823.41	0.04	0	10028	90249	100277	35294683	60667585	marine	68	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3680	16323700	3753170000	3016890	2472950	0.868437	0.999197	0.844013	0.999342	0.844013	0.998546	0.855408	0.856051	154.7654	00:02:34	1779.86	2195.85	1775.39	1776.01	19.04	0.03	0	10028	90249	100277	35294683	60667585	marine	68	closed	t	0.564	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29278	16363200	5005850000	3038410	2433490	0.8705	0.9994	0.8434	0.9995	0.8434	0.9989	0.8563	0.8568	162.9278	00:02:42	1779.84	2195.84	1771.74	1774.44	817.05	0.03	0	10028	90249	100277	35294683	60667585	marine	69	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3688	16334000	3750720000	3034880	2462710	0.868982	0.999192	0.843311	0.999344	0.843311	0.998543	0.855319	0.855954	169.5661	00:02:49	1776.15	2196.48	1773.39	1773.86	17.94	1.73	0	10028	90249	100277	35294683	60667585	marine	69	closed	t	0.561	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29212	16372700	5005850000	3044890	2423980	0.871	0.9994	0.8432	0.9995	0.8432	0.9989	0.8565	0.8569	157.9799	00:02:37	1776.5	2195.84	1771.65	1772.56	159.79	0.03	0	10028	90249	100277	35294683	60667585	marine	70	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	3676	16341600	3752100000	3040770	2455120	0.869385	0.99919	0.843117	0.999346	0.843117	0.998544	0.85542	0.85605	160.6725	00:02:40	1779.85	2195.84	1776.21	1777.29	825.05	0.03	0	10028	90249	100277	35294683	60667585	marine	70	closed	t	0.562	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	29283	16364400	5005850000	3037670	2432280	0.8706	0.9994	0.8434	0.9995	0.8434	0.9989	0.8564	0.8568	169.2175	00:02:49	1775.91	2195.84	1772.35	1773.23	812.55	1.94	0	10028	90249	100277	35294683	60667585	marine	71	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
